ItemType,Temperature_Celsius,ItemName,Quantity,Price,ExpirationDate
Freezer,-16.7,Yogurt,48,13.81,11/25/2025
Freezer,-16.59,Ice Cream,4,3.55,12/11/2025
Fridge,2.37,Ice Cream,50,14.34,6/21/2025
Fridge,2.82,Milk,7,6.55,4/15/2025
Fridge,1.76,Frozen Vegetables,19,1.55,4/13/2025
Fridge,2.83,Frozen Vegetables,5,2.82,6/21/2025
Fridge,3.07,Cheese,23,2.63,3/18/2025
Freezer,-15.52,Milk,28,19.56,10/15/2025
Fridge,3.2,Ice Cream,39,14.69,12/27/2025
Fridge,3,Milk,37,5.17,5/30/2025
Freezer,-17.01,Ice Cream,16,18.32,3/27/2025
Fridge,3.18,Frozen Vegetables,47,19.75,6/8/2025
Freezer,-17.11,Milk,44,12.44,11/22/2025
Freezer,-17.34,Ice Cream,17,14.25,9/17/2025
Fridge,1.56,Yogurt,45,3.77,10/20/2025
Freezer,-17.34,Cheese,7,3.15,7/24/2025
Fridge,2.16,Yogurt,12,10.65,6/4/2025
Fridge,2.59,Milk,20,12.45,4/13/2025
Fridge,1.42,Ice Cream,13,4.55,12/2/2025
Fridge,1.37,Yogurt,20,19.36,11/7/2025
Freezer,-15.99,Ice Cream,33,10.82,9/12/2025
Freezer,-15.22,Yogurt,49,18.24,6/29/2025
Freezer,-15.76,Yogurt,14,13.26,11/20/2025
Freezer,-15.61,Ice Cream,5,13.33,11/1/2025
Freezer,-15.7,Frozen Vegetables,43,11.23,4/22/2025
Fridge,3.39,Ice Cream,45,17.68,4/26/2025
Freezer,-17.39,Yogurt,48,14.1,5/22/2025
Freezer,-16.05,Yogurt,42,15.27,2/12/2025
Freezer,-17.12,Cheese,6,2.35,2/3/2025
Fridge,1.06,Yogurt,18,8.23,8/9/2025
Freezer,-15.47,Ice Cream,2,15.3,1/22/2026
Freezer,-16.93,Ice Cream,31,1.16,5/22/2025
Freezer,-16.89,Frozen Vegetables,8,5.26,2/15/2025
Freezer,-15.8,Cheese,3,1.49,12/20/2025
Freezer,-17.54,Frozen Vegetables,19,1.28,9/3/2025
Freezer,-17.21,Frozen Vegetables,18,5.21,6/2/2025
Fridge,1.46,Ice Cream,16,12.46,1/3/2026
Fridge,2.09,Ice Cream,4,10.71,8/9/2025
Freezer,-17.92,Yogurt,16,19.3,7/7/2025
Freezer,-17.07,Ice Cream,22,7.93,7/6/2025
Freezer,-16.33,Ice Cream,2,1.04,1/27/2026
Freezer,-17.39,Frozen Vegetables,15,18.19,7/5/2025
Freezer,-15.08,Cheese,27,3.3,6/17/2025
Fridge,2.8,Ice Cream,14,5.5,4/18/2025
Fridge,3.44,Yogurt,43,14.45,9/4/2025
Freezer,-16.3,Cheese,34,14.05,6/9/2025
Fridge,1.24,Frozen Vegetables,43,4.65,10/3/2025
Fridge,1.89,Yogurt,44,3.73,11/29/2025
Fridge,2.71,Yogurt,16,7.47,2/19/2025
Freezer,-16.97,Cheese,4,18.82,5/25/2025
Freezer,-17.61,Yogurt,36,7.91,12/14/2025
Fridge,2.94,Frozen Vegetables,41,4.7,4/14/2025
Fridge,1.75,Yogurt,48,15.99,10/9/2025
Fridge,3.82,Ice Cream,23,13.65,11/17/2025
Fridge,2.34,Milk,17,9,8/28/2025
Fridge,2.09,Cheese,47,3.43,9/2/2025
Freezer,-16.65,Yogurt,26,8.92,11/9/2025
Freezer,-15.97,Cheese,34,11.23,3/18/2025
Fridge,3.59,Frozen Vegetables,37,12.95,4/11/2025
Freezer,-16.25,Yogurt,44,19.53,1/27/2026
Fridge,2.71,Yogurt,27,1.18,4/5/2025
Freezer,-17.89,Ice Cream,24,17.78,10/29/2025
Freezer,-15.55,Milk,21,11.3,8/19/2025
Freezer,-16.8,Frozen Vegetables,24,4.58,12/6/2025
Freezer,-17.98,Yogurt,44,5.96,2/27/2025
Fridge,2.95,Cheese,20,5.57,4/8/2025
Freezer,-15.1,Cheese,2,13.39,6/2/2025
Freezer,-17.76,Cheese,46,8.52,6/5/2025
Freezer,-16.21,Milk,9,2.6,6/26/2025
Fridge,2.61,Milk,6,16.85,7/14/2025
Fridge,3.02,Yogurt,24,13.69,7/15/2025
Freezer,-16.12,Frozen Vegetables,50,15.04,5/21/2025
Freezer,-16.46,Frozen Vegetables,18,1.86,9/26/2025
Fridge,1.7,Yogurt,10,2.85,8/3/2025
Fridge,2.05,Yogurt,30,4.11,10/21/2025
Freezer,-16.76,Frozen Vegetables,20,10.55,8/10/2025
Fridge,3.56,Ice Cream,21,14.96,6/28/2025
Fridge,2.59,Frozen Vegetables,36,11.28,11/6/2025
Fridge,1.16,Milk,39,11.36,6/21/2025
Freezer,-15.65,Yogurt,8,10.15,6/11/2025
Freezer,-16.83,Milk,38,9.98,12/14/2025
Fridge,2.68,Frozen Vegetables,45,6.75,3/21/2025
Freezer,-16.41,Ice Cream,7,6.6,4/10/2025
Freezer,-16.24,Milk,4,1.9,2/2/2025
Freezer,-15.32,Cheese,16,4.98,2/24/2025
Freezer,-17.43,Cheese,46,2.97,8/20/2025
Freezer,-16.37,Milk,40,16.44,3/28/2025
Fridge,2.15,Frozen Vegetables,24,14.94,2/3/2025
Freezer,-16.59,Yogurt,38,6.97,2/18/2025
Fridge,2.54,Cheese,48,4.83,10/2/2025
Fridge,1.17,Yogurt,27,13.01,2/2/2025
Freezer,-17.92,Yogurt,21,16.21,12/19/2025
Freezer,-16.63,Ice Cream,6,13.77,7/24/2025
Freezer,-15.79,Yogurt,38,14.06,5/8/2025
Freezer,-17.48,Yogurt,8,7.99,6/16/2025
Fridge,1.33,Milk,32,4.98,8/10/2025
Fridge,2.19,Cheese,11,17.79,10/19/2025
Freezer,-15.5,Ice Cream,30,18.24,9/1/2025
Fridge,3.94,Ice Cream,39,19.6,6/15/2025
Fridge,3.15,Ice Cream,23,17.68,9/5/2025
Fridge,1.76,Milk,20,15.13,7/29/2025
Fridge,1.87,Ice Cream,6,16.06,5/5/2025
Fridge,2.16,Cheese,42,17.13,9/12/2025
Freezer,-17.71,Milk,4,19.76,6/15/2025
Freezer,-18,Ice Cream,10,11.21,9/20/2025
Fridge,3.35,Ice Cream,44,7.15,11/13/2025
Freezer,-17.5,Frozen Vegetables,20,18.48,11/13/2025
Freezer,-17.21,Milk,35,13.5,11/15/2025
Freezer,-16.86,Milk,14,9.23,9/27/2025
Fridge,2.87,Yogurt,10,1.25,7/11/2025
Fridge,3.24,Ice Cream,11,13.29,4/28/2025
Freezer,-15.67,Ice Cream,38,4.28,3/12/2025
Freezer,-17.34,Milk,17,17.17,3/30/2025
Fridge,3.11,Yogurt,20,8.77,10/21/2025
Freezer,-15.98,Milk,45,2.43,7/2/2025
Freezer,-17.71,Cheese,41,10.88,10/21/2025
Freezer,-16.97,Milk,36,7.94,1/12/2026
Fridge,1.53,Frozen Vegetables,37,1.94,5/6/2025
Fridge,3.94,Milk,11,11.73,12/13/2025
Fridge,1.78,Ice Cream,49,12.61,12/1/2025
Freezer,-17.71,Ice Cream,38,7.43,8/15/2025
Freezer,-17.79,Ice Cream,30,1.75,5/9/2025
Fridge,1.46,Cheese,4,1.62,5/8/2025
Freezer,-17.54,Cheese,32,11.1,6/7/2025
Freezer,-16.75,Ice Cream,15,16.69,11/1/2025
Fridge,2.89,Yogurt,19,1.21,9/21/2025
Freezer,-16.7,Cheese,35,17.17,10/17/2025
Fridge,3.07,Milk,34,7.37,8/28/2025
Fridge,1.68,Cheese,26,1.23,9/30/2025
Freezer,-15.52,Frozen Vegetables,14,14.1,1/26/2026
Fridge,1.39,Frozen Vegetables,39,17.91,8/24/2025
Freezer,-16.11,Yogurt,38,18.99,8/18/2025
Fridge,1.14,Ice Cream,38,2.88,9/6/2025
Fridge,1.38,Ice Cream,17,4.59,3/4/2025
Fridge,3.69,Cheese,14,6.75,3/3/2025
Freezer,-16.62,Milk,43,15.24,2/16/2025
Fridge,1.4,Yogurt,7,2.05,10/12/2025
Fridge,2.82,Yogurt,1,13.06,6/15/2025
Fridge,2.69,Milk,33,11.95,7/21/2025
Fridge,1.02,Cheese,23,19.89,4/2/2025
Fridge,3.43,Cheese,37,12.21,1/26/2026
Fridge,3.08,Yogurt,4,2.62,9/30/2025
Freezer,-16.29,Milk,34,6.78,6/9/2025
Freezer,-17.67,Cheese,19,16.02,12/10/2025
Fridge,3.82,Ice Cream,15,18,2/7/2025
Fridge,1.84,Ice Cream,15,16.21,5/16/2025
Freezer,-16.55,Yogurt,32,1.34,1/20/2026
Fridge,2.49,Frozen Vegetables,2,19.21,6/20/2025
Fridge,1.29,Cheese,17,17.3,1/28/2025
Fridge,1.54,Ice Cream,4,6.39,6/9/2025
Freezer,-15.88,Cheese,30,17.56,9/26/2025
Freezer,-15.27,Milk,50,13.73,6/8/2025
Fridge,2.41,Cheese,44,12.23,2/14/2025
Freezer,-17.33,Ice Cream,33,8.86,5/26/2025
Freezer,-17.08,Yogurt,32,18.68,6/1/2025
Freezer,-15.19,Milk,19,4.88,12/27/2025
Freezer,-16.02,Milk,38,14.23,12/12/2025
Fridge,1.74,Cheese,47,7.7,11/25/2025
Freezer,-16.62,Cheese,16,15.41,12/12/2025
Freezer,-16.97,Frozen Vegetables,41,14.48,1/30/2025
Freezer,-17.76,Cheese,18,13,12/25/2025
Freezer,-16.1,Ice Cream,8,18.45,2/28/2025
Fridge,1.08,Ice Cream,22,4.61,1/19/2026
Freezer,-16.08,Yogurt,18,15.68,12/30/2025
Freezer,-17.07,Yogurt,49,4.46,6/19/2025
Freezer,-16.81,Yogurt,35,4.59,1/20/2026
Fridge,3.14,Yogurt,5,1.12,10/24/2025
Freezer,-15.27,Ice Cream,12,18.79,10/13/2025
Freezer,-15.69,Cheese,9,4.85,5/6/2025
Freezer,-16.08,Milk,45,19.55,1/9/2026
Fridge,2.97,Yogurt,42,4.38,9/18/2025
Freezer,-17.84,Frozen Vegetables,11,19.53,3/14/2025
Fridge,3.26,Ice Cream,8,4.08,1/16/2026
Fridge,2.5,Milk,8,13.66,10/30/2025
Fridge,1.69,Frozen Vegetables,35,16.69,12/26/2025
Fridge,1.47,Frozen Vegetables,13,7.99,9/11/2025
Fridge,1.3,Ice Cream,7,3.67,5/30/2025
Freezer,-17.46,Yogurt,40,2.1,7/6/2025
Fridge,2.49,Ice Cream,49,6.38,3/23/2025
Freezer,-15.21,Frozen Vegetables,43,15.49,3/17/2025
Fridge,3.55,Milk,7,14.8,3/22/2025
Freezer,-16.07,Cheese,9,13.53,8/28/2025
Fridge,3.38,Ice Cream,47,17.91,8/21/2025
Fridge,1.86,Yogurt,33,5.5,9/13/2025
Freezer,-17.16,Frozen Vegetables,13,16.86,9/12/2025
Freezer,-15.69,Milk,35,6.57,1/2/2026
Freezer,-15,Ice Cream,32,13.97,12/30/2025
Fridge,1.25,Yogurt,20,14.37,9/30/2025
Freezer,-16.75,Yogurt,11,12.31,12/10/2025
Fridge,3.84,Frozen Vegetables,32,17.7,9/28/2025
Fridge,1.78,Yogurt,39,11.92,10/6/2025
Freezer,-17.91,Frozen Vegetables,12,7.25,10/25/2025
Fridge,3.99,Cheese,47,3.6,10/12/2025
Fridge,2.49,Milk,13,9.63,6/22/2025
Freezer,-16.64,Milk,20,15.32,2/10/2025
Fridge,2.57,Ice Cream,49,3.26,11/10/2025
Fridge,1.7,Ice Cream,14,17.28,12/15/2025
Fridge,2.33,Milk,43,10.15,6/17/2025
Fridge,1.52,Ice Cream,16,14.1,7/23/2025
Freezer,-16.48,Cheese,44,3.27,9/12/2025
Fridge,2.69,Ice Cream,23,8.21,8/24/2025
Freezer,-17.77,Milk,39,4.45,11/29/2025
Fridge,3.26,Frozen Vegetables,47,3.38,7/29/2025
Fridge,1.43,Frozen Vegetables,14,8.44,1/2/2026
Fridge,3.42,Yogurt,17,2.2,1/4/2026
Fridge,3.31,Ice Cream,27,14.05,8/14/2025
Fridge,3.1,Yogurt,19,10.5,2/15/2025
Fridge,1.62,Cheese,37,5.62,12/8/2025
Fridge,1.34,Frozen Vegetables,35,18.68,7/17/2025
Freezer,-17.87,Cheese,15,17.31,2/17/2025
Fridge,1.85,Ice Cream,15,2.45,3/16/2025
Fridge,2.9,Yogurt,17,2.15,1/14/2026
Freezer,-16.51,Milk,21,12.76,1/14/2026
Freezer,-15.65,Frozen Vegetables,27,3.36,8/27/2025
Fridge,3.47,Yogurt,27,10.39,11/14/2025
Freezer,-17.66,Frozen Vegetables,1,6.81,8/30/2025
Fridge,1.32,Cheese,18,5.43,12/3/2025
Freezer,-15.4,Ice Cream,2,1.62,11/1/2025
Fridge,1.77,Milk,23,12.79,3/19/2025
Fridge,2.24,Cheese,29,4.42,6/23/2025
Freezer,-16.09,Cheese,42,9.49,10/13/2025
Freezer,-17.78,Yogurt,29,9.29,9/6/2025
Freezer,-17.57,Frozen Vegetables,36,7.74,11/9/2025
Fridge,2.16,Milk,41,8.8,5/9/2025
Fridge,1.51,Ice Cream,39,11.9,1/6/2026
Fridge,2.06,Cheese,24,10.68,6/15/2025
Fridge,3.76,Ice Cream,45,16.44,9/11/2025
Freezer,-16.55,Ice Cream,24,1.56,5/11/2025
Freezer,-15.02,Ice Cream,44,19.27,8/4/2025
Fridge,1.59,Milk,25,10.1,5/19/2025
Freezer,-16.08,Milk,14,4.96,9/17/2025
Freezer,-17.4,Yogurt,43,3.98,11/29/2025
Freezer,-17.07,Yogurt,33,14.5,8/22/2025
Freezer,-15.99,Yogurt,20,12.47,7/29/2025
Fridge,1.73,Milk,48,5.37,6/6/2025
Fridge,3.42,Milk,5,1.79,7/22/2025
Fridge,2.36,Yogurt,38,9.18,5/4/2025
Freezer,-15.28,Frozen Vegetables,37,2.71,1/5/2026
Freezer,-16.58,Cheese,45,7.76,4/25/2025
Freezer,-15.94,Frozen Vegetables,13,7.84,9/3/2025
Freezer,-16.5,Frozen Vegetables,39,12.38,6/4/2025
Fridge,2.83,Cheese,10,12.13,6/22/2025
Freezer,-16.83,Yogurt,5,7.49,10/12/2025
Fridge,3.44,Cheese,40,4.67,7/31/2025
Freezer,-17.16,Ice Cream,39,13.03,8/24/2025
Freezer,-15.24,Cheese,15,7.98,5/7/2025
Freezer,-17.77,Milk,15,6.2,6/11/2025
Freezer,-17.03,Ice Cream,2,5.42,3/31/2025
Freezer,-17.41,Ice Cream,39,6.12,4/23/2025
Fridge,1.77,Frozen Vegetables,19,3.91,12/17/2025
Fridge,3.2,Ice Cream,50,9.08,4/28/2025
Fridge,2.24,Milk,25,12.41,9/10/2025
Freezer,-16.79,Milk,3,17.15,1/20/2026
Freezer,-15.2,Cheese,12,16.72,6/1/2025
Fridge,2.99,Frozen Vegetables,41,1.41,8/7/2025
Freezer,-17.13,Ice Cream,23,3.7,1/19/2026
Freezer,-16.85,Cheese,23,3.04,10/3/2025
Freezer,-16.95,Frozen Vegetables,41,18.46,2/8/2025
Freezer,-17.16,Ice Cream,14,3.9,10/31/2025
Freezer,-15.97,Cheese,13,6.4,10/13/2025
Freezer,-16.26,Ice Cream,3,8.28,1/28/2025
Freezer,-17.34,Cheese,31,9.33,1/7/2026
Fridge,2.71,Ice Cream,46,3.33,8/22/2025
Freezer,-15.28,Yogurt,40,6.45,11/16/2025
Freezer,-16.36,Yogurt,46,6.57,10/25/2025
Freezer,-16.54,Milk,25,8.62,7/6/2025
Freezer,-15.5,Frozen Vegetables,12,6.51,7/25/2025
Freezer,-17.32,Ice Cream,20,16.7,3/22/2025
Freezer,-16.66,Yogurt,15,12.78,5/31/2025
Fridge,3.53,Ice Cream,12,5.48,10/26/2025
Freezer,-17.27,Cheese,42,18.73,3/6/2025
Fridge,3.91,Milk,26,15.5,3/7/2025
Freezer,-17.1,Cheese,7,1.85,7/2/2025
Freezer,-17.74,Milk,24,7.93,10/25/2025
Freezer,-15.38,Frozen Vegetables,24,6.42,10/8/2025
Freezer,-15.45,Milk,18,19,2/27/2025
Freezer,-17.67,Frozen Vegetables,19,1.07,10/24/2025
Freezer,-16.44,Frozen Vegetables,35,6.05,3/23/2025
Freezer,-15.93,Yogurt,17,9.87,3/4/2025
Fridge,1.04,Ice Cream,41,16.55,11/24/2025
Freezer,-15.56,Yogurt,18,13.63,4/13/2025
Fridge,1.58,Milk,48,2.33,11/22/2025
Fridge,2.95,Ice Cream,5,13.15,5/18/2025
Freezer,-15.29,Ice Cream,31,18.75,7/25/2025
Freezer,-17.35,Milk,2,13.88,10/5/2025
Freezer,-17.06,Frozen Vegetables,37,6.15,2/5/2025
Fridge,3.85,Milk,20,10.63,7/23/2025
Fridge,3.01,Frozen Vegetables,50,5.32,8/23/2025
Freezer,-16.42,Frozen Vegetables,14,7.42,5/25/2025
Freezer,-16.71,Milk,50,5.37,4/15/2025
Freezer,-17.49,Cheese,13,1.3,3/7/2025
Fridge,3.34,Milk,5,5.97,10/12/2025
Fridge,1.44,Ice Cream,50,14.67,1/18/2026
Freezer,-15.61,Yogurt,9,16.82,8/27/2025
Fridge,3.53,Milk,3,1.42,6/14/2025
Fridge,2.47,Cheese,44,14.06,4/22/2025
Fridge,2.39,Milk,36,17.06,1/7/2026
Fridge,3.69,Cheese,40,12.67,9/13/2025
Fridge,2.31,Cheese,35,1.26,8/8/2025
Fridge,2.83,Cheese,36,8.29,1/22/2026
Fridge,1.01,Cheese,19,18.65,1/8/2026
Fridge,1.83,Frozen Vegetables,5,6.94,10/21/2025
Freezer,-17.36,Frozen Vegetables,31,6.65,3/10/2025
Fridge,2.71,Cheese,26,11.51,7/2/2025
Freezer,-17.51,Milk,11,5,4/11/2025
Fridge,2.6,Cheese,10,9.63,1/14/2026
Freezer,-17.79,Frozen Vegetables,21,17.51,3/4/2025
Fridge,3.39,Yogurt,25,15.93,12/15/2025
Freezer,-16.9,Milk,3,16.59,1/8/2026
Fridge,2.48,Yogurt,14,2.06,2/21/2025
Freezer,-17.48,Cheese,27,4.03,6/18/2025
Freezer,-17.7,Frozen Vegetables,23,7.9,4/18/2025
Freezer,-15.34,Cheese,6,1.88,2/12/2025
Freezer,-16.14,Ice Cream,15,2.59,1/1/2026
Freezer,-17.59,Ice Cream,37,13.27,1/27/2026
Freezer,-16.54,Ice Cream,12,10.68,7/31/2025
Freezer,-16.89,Cheese,31,8.81,9/19/2025
Fridge,1.82,Frozen Vegetables,13,17.28,6/17/2025
Freezer,-16.03,Yogurt,1,12.83,12/6/2025
Freezer,-17.2,Frozen Vegetables,43,7.79,3/8/2025
Freezer,-17.02,Yogurt,13,12.62,10/11/2025
Fridge,1.33,Milk,42,2.12,2/10/2025
Fridge,1.74,Ice Cream,40,12.95,2/1/2025
Fridge,1.45,Milk,14,7.01,6/2/2025
Fridge,3.61,Cheese,32,12.92,8/16/2025
Freezer,-16.07,Ice Cream,7,15.82,12/26/2025
Freezer,-17.57,Yogurt,16,18.15,3/24/2025
Fridge,1.14,Cheese,42,4.06,8/20/2025
Freezer,-15.94,Cheese,12,14.94,1/18/2026
Fridge,3.44,Cheese,3,19.08,4/24/2025
Freezer,-15.2,Ice Cream,45,11.12,5/12/2025
Freezer,-16.13,Ice Cream,22,17.22,2/23/2025
Fridge,3.61,Cheese,9,14.99,6/13/2025
Freezer,-16.74,Yogurt,19,3.49,3/13/2025
Freezer,-16.66,Ice Cream,29,15.82,11/2/2025
Fridge,1.3,Cheese,33,1.95,10/10/2025
Freezer,-16.96,Cheese,8,16.4,10/26/2025
Fridge,2,Milk,6,10.01,9/6/2025
Fridge,2.9,Frozen Vegetables,16,1.69,10/29/2025
Fridge,3.63,Milk,33,13.55,10/26/2025
Freezer,-17.18,Milk,26,11.19,5/7/2025
Freezer,-16.51,Milk,48,18.7,1/28/2025
Freezer,-16.47,Yogurt,4,3.19,8/5/2025
Freezer,-17.37,Milk,31,6.98,12/3/2025
Fridge,3.31,Yogurt,24,17.53,8/11/2025
Fridge,3.94,Ice Cream,29,2.04,4/29/2025
Freezer,-16.05,Yogurt,46,17.16,8/22/2025
Freezer,-17.43,Ice Cream,21,4.99,10/21/2025
Fridge,2.51,Milk,27,7.22,8/15/2025
Fridge,3.95,Frozen Vegetables,19,15.79,5/8/2025
Fridge,3.52,Milk,44,10.58,9/20/2025
Freezer,-15.19,Cheese,16,19.53,11/9/2025
Fridge,2.83,Yogurt,38,9.84,7/7/2025
Fridge,2.1,Milk,17,12.58,8/31/2025
Freezer,-15.67,Ice Cream,30,14.1,6/15/2025
Fridge,3.53,Ice Cream,36,19.11,1/30/2025
Freezer,-16.87,Yogurt,39,17.62,11/2/2025
Freezer,-15.9,Frozen Vegetables,16,6.2,7/31/2025
Freezer,-16.42,Yogurt,39,2.64,4/24/2025
Freezer,-15.89,Yogurt,38,13.77,5/27/2025
Fridge,1.6,Cheese,31,17.85,11/9/2025
Fridge,3.11,Yogurt,43,7.2,5/27/2025
Freezer,-16.23,Cheese,2,10.91,11/26/2025
Freezer,-15.4,Yogurt,41,8.06,1/3/2026
Freezer,-15.26,Yogurt,7,11.12,6/15/2025
Freezer,-15.81,Frozen Vegetables,28,3.23,4/14/2025
Freezer,-16.61,Cheese,33,8.58,5/23/2025
Freezer,-16.93,Yogurt,32,3.01,11/14/2025
Freezer,-17.36,Cheese,2,6.67,7/6/2025
Fridge,2.48,Frozen Vegetables,3,6.62,3/11/2025
Fridge,2.89,Cheese,45,11.78,9/27/2025
Freezer,-16.26,Milk,32,5.73,11/8/2025
Fridge,2.19,Milk,25,13.11,1/6/2026
Fridge,2.28,Milk,42,4.76,6/2/2025
Fridge,3.17,Cheese,11,17.24,2/3/2025
Fridge,2.23,Frozen Vegetables,38,1.51,3/11/2025
Freezer,-16.43,Ice Cream,46,18.53,3/7/2025
Freezer,-15.9,Yogurt,20,15.2,5/22/2025
Fridge,2.87,Ice Cream,13,7.06,11/20/2025
Freezer,-15.07,Yogurt,47,17.16,1/22/2026
Fridge,1.58,Ice Cream,21,4.74,12/22/2025
Freezer,-15.83,Ice Cream,25,7.71,5/17/2025
Freezer,-17.49,Yogurt,13,13.86,10/14/2025
Fridge,3.3,Frozen Vegetables,17,16.71,6/15/2025
Fridge,1.42,Cheese,49,18.76,10/20/2025
Fridge,2.69,Ice Cream,34,18.51,10/29/2025
Fridge,1.28,Frozen Vegetables,19,8.73,10/12/2025
Fridge,2.79,Cheese,25,7.62,7/20/2025
Fridge,3.83,Ice Cream,25,15.37,5/17/2025
Freezer,-17.71,Ice Cream,19,3.1,6/22/2025
Fridge,1.4,Frozen Vegetables,5,8.24,2/1/2025
Fridge,2.95,Cheese,32,3.84,9/12/2025
Fridge,3.88,Frozen Vegetables,49,7.63,6/25/2025
Freezer,-17.29,Cheese,1,2.42,8/27/2025
Freezer,-15.87,Cheese,22,6.47,8/21/2025
Fridge,3.45,Yogurt,30,6.07,7/4/2025
Freezer,-17.52,Ice Cream,49,10.33,8/20/2025
Fridge,2.94,Cheese,49,1.91,1/22/2026
Fridge,1.65,Frozen Vegetables,16,14.55,1/21/2026
Fridge,1.15,Cheese,30,12.48,6/5/2025
Freezer,-17.94,Milk,35,3.18,4/2/2025
Fridge,1.17,Cheese,21,1.05,8/10/2025
Fridge,2.79,Yogurt,4,1.23,1/30/2025
Fridge,3.36,Ice Cream,17,19.98,11/15/2025
Fridge,1.3,Milk,5,17.61,3/30/2025
Freezer,-17.11,Frozen Vegetables,4,7.6,1/26/2026
Fridge,3.52,Ice Cream,46,3.72,3/8/2025
Freezer,-15.87,Cheese,25,19.04,11/17/2025
Fridge,2.84,Ice Cream,2,1.82,12/3/2025
Fridge,3.09,Yogurt,13,16.75,10/12/2025
Fridge,1.27,Frozen Vegetables,10,12.14,3/13/2025
Fridge,2.6,Milk,9,15.04,9/21/2025
Fridge,2.46,Frozen Vegetables,50,19.98,7/19/2025
Fridge,3.39,Frozen Vegetables,13,10,12/20/2025
Freezer,-16.04,Milk,38,3.17,6/30/2025
Freezer,-17.4,Cheese,14,12.72,2/5/2025
Fridge,1.51,Ice Cream,25,16.54,10/15/2025
Fridge,2.37,Yogurt,6,4.55,10/5/2025
Fridge,1.43,Cheese,6,15.67,11/17/2025
Fridge,3.98,Frozen Vegetables,28,13.82,4/10/2025
Freezer,-17.38,Ice Cream,26,13.91,7/31/2025
Freezer,-15.37,Ice Cream,48,14.92,5/30/2025
Fridge,3.79,Frozen Vegetables,16,16.82,7/23/2025
Fridge,2.23,Yogurt,24,7.66,3/23/2025
Freezer,-15.41,Milk,37,7.59,7/16/2025
Freezer,-17.52,Cheese,33,14.25,7/14/2025
Freezer,-17.18,Ice Cream,18,19.04,9/15/2025
Fridge,1.22,Ice Cream,3,13.24,5/31/2025
Freezer,-17.76,Yogurt,37,14.93,5/28/2025
Freezer,-16.03,Milk,22,6.9,4/20/2025
Fridge,1.59,Milk,37,11.62,8/21/2025
Freezer,-16.54,Cheese,9,12.29,5/4/2025
Fridge,4,Frozen Vegetables,33,5.41,9/2/2025
Fridge,2.83,Yogurt,48,14.93,3/24/2025
Freezer,-16.28,Milk,4,3.29,6/3/2025
Freezer,-17.69,Milk,4,8.9,9/13/2025
Fridge,2.41,Frozen Vegetables,30,15.46,4/12/2025
Fridge,2.27,Frozen Vegetables,14,17.91,12/31/2025
Fridge,1.09,Milk,41,5.7,6/30/2025
Fridge,2.38,Cheese,15,6.14,5/3/2025
Fridge,3.72,Cheese,47,11.04,7/28/2025
Fridge,3.1,Milk,4,6.29,3/14/2025
Fridge,2.91,Cheese,29,4.01,4/18/2025
Fridge,1.85,Ice Cream,36,12.41,3/28/2025
Freezer,-16.42,Cheese,25,10.1,8/23/2025
Freezer,-16.38,Cheese,37,12.21,4/30/2025
Freezer,-16.18,Milk,2,4.67,6/30/2025
Freezer,-17.02,Cheese,34,19.15,1/23/2026
Fridge,2.53,Milk,6,19.59,2/21/2025
Freezer,-16.4,Cheese,38,11.47,12/3/2025
Fridge,1.76,Cheese,34,13.74,12/3/2025
Freezer,-15.73,Ice Cream,1,4.48,9/18/2025
Fridge,1.09,Frozen Vegetables,3,7.19,3/1/2025
Fridge,3.56,Cheese,35,15.13,8/19/2025
Freezer,-17.11,Milk,34,4.58,10/20/2025
Fridge,2.1,Cheese,30,17.98,9/18/2025
Fridge,3.42,Cheese,47,19.78,5/22/2025
Freezer,-16.1,Yogurt,46,16.64,8/21/2025
Fridge,1.86,Milk,30,7.25,12/3/2025
Fridge,2.75,Milk,20,11.17,2/1/2025
Freezer,-16.36,Milk,38,7.81,8/11/2025
Freezer,-16.26,Ice Cream,3,5.33,6/27/2025
Freezer,-16.8,Milk,6,3.74,5/2/2025
Fridge,2.05,Yogurt,26,1.62,6/21/2025
Fridge,2.95,Ice Cream,25,2.8,4/5/2025
Freezer,-17.24,Cheese,6,8.66,11/21/2025
Fridge,1.15,Frozen Vegetables,12,1.24,1/22/2026
Fridge,1.1,Yogurt,38,2.06,12/24/2025
Fridge,3.45,Frozen Vegetables,34,1.49,11/20/2025
Fridge,3.56,Ice Cream,11,13.68,3/5/2025
Fridge,1.53,Yogurt,3,11.44,8/3/2025
Fridge,3.98,Frozen Vegetables,44,2.55,7/16/2025
Fridge,2.56,Cheese,48,3.7,8/26/2025
Fridge,3.51,Ice Cream,30,5.2,5/21/2025
Fridge,2.71,Cheese,9,10.77,6/26/2025
Fridge,2.73,Yogurt,33,19.34,8/29/2025
Fridge,2.17,Ice Cream,9,9.76,11/10/2025
Fridge,2.27,Milk,35,11.17,1/4/2026
Freezer,-16.81,Frozen Vegetables,23,7.32,5/17/2025
Freezer,-16.49,Yogurt,30,3.09,1/6/2026
Fridge,2.14,Yogurt,19,15.89,6/9/2025
Fridge,1.77,Cheese,37,15.15,4/4/2025
Freezer,-15.1,Yogurt,25,15.98,8/10/2025
Freezer,-16.95,Milk,28,7.13,7/8/2025
Fridge,3.28,Ice Cream,33,7.93,6/28/2025
